time,T,E,I
630.8000000000001,0.0030465407621747182,115787.90822657134,0.017599003658622613
631.0,0.002938373023215931,115095.2609526722,0.01686886719168072
631.2,0.0028352692548560044,114406.75711838578,0.016176024637087404
631.4000000000001,0.0027369572152332287,113722.37193752982,0.015518315987494868
631.6,0.0026431810884019963,113042.0807721973,0.014893719905825498
631.8000000000001,0.0025537003248165065,112365.85913186369,0.01430034333719008
632.0,0.0024682886189827695,111693.6826725027,0.013736412433941924
632.2,0.002386733090427407,111025.52719571935,0.013200265369536031
632.4000000000001,0.002308833360391888,110361.36864787225,0.012690344169472073
632.6,0.0022344006782794227,109701.18311920497,0.01220518701229415
632.8000000000001,0.0021632573080010557,109044.94684299409,0.011743422938800369
633.0,0.002095235768354442,108392.63619468857,0.011303765191118333
633.2,0.0020301781298644405,107744.22769105545,0.010885005086979373
633.4000000000001,0.001967935511843289,107099.69798934177,0.010486007725587753
633.6,0.0019083674774679705,106459.02388643332,0.01010570675150175
633.8000000000001,0.0018513414643825962,105822.18231801195,0.009743099445486859
634.0,0.0017967323665801038,105189.15035773322,0.009397243190231717
634.2,0.0017444220538648013,104559.90521640122,0.009067251356801144
634.4000000000001,0.0016942989096748085,103934.42424113936,0.00875228936499432
634.6,0.001646257480409847,103312.6849145846,0.008451571742529439
634.8000000000001,0.0016001980942103487,102694.664854075,0.008164358905848
635.0,0.001556026485112103,102080.3418108372,0.007889953988806476
635.2,0.0015136535082649796,101469.69366919599,0.007627700503673087
635.4000000000001,0.0014729948675412097,100862.69844578298,0.007376980191167402
635.6,0.0014339706250025182,100259.33428870216,0.007137208659824884
635.8000000000001,0.001396505376877847,99659.57947683736,0.0069078361998107865
636.0,0.0013605273082202207,99063.41241891551,0.006688340663401353
636.2,0.0013259687087503566,98470.8116529087,0.00647823439729045
636.4000000000001,0.0012927651698505108,97881.75584511408,0.006277055170020696
636.6,0.0012608557018921847,97296.22378946356,0.006084364500223193
636.8000000000001,0.0012301826254439423,96714.19440677628,0.00589974682194685
637.0,0.0012006910171899869,96135.64674391196,0.005722809729765799
637.2,0.0011723290011498102,95560.55997314441,0.0055531863249989296
637.4000000000001,0.0011450471610539175,94988.91339126736,0.005390525690062317
637.6,0.001118798713469211,94420.68641899516,0.005234499803087118
637.8000000000001,0.0010935390886439903,93855.85860007381,0.005084797356680372
638.0,0.0010692260829889449,93294.40960069023,0.0049411215651217096
638.2,0.0010458194430473247,92736.31920860538,0.004803192001202941
638.4000000000001,0.0010232809970155987,92181.5673325269,0.004670742758347441
638.6,0.001001574445430132,91630.13400134313,0.004543520832241292
638.8000000000001,0.0009806652167344057,91081.99936338903,0.004421286348405834
639.0,0.0009605205266182039,90537.14368579563,0.004303814532256373
639.2,0.0009411090808035983,89995.54735367914,0.004190889954287523
639.4000000000001,0.0009224011885656824,89457.1908695608,0.004082309968748333
639.6,0.0009043685011021582,88922.05485252215,0.003977882247177093
639.8000000000001,0.0008869840993808786,88390.1200376609,0.0038774228996971607
640.0,0.0008702222626237719,87861.36727524264,0.003780757950290091
640.2,0.0008540585462036258,87335.77753014323,0.003687722024226522
640.4000000000001,0.0008384696195284152,86813.3318810775,0.0035981573301271767
640.6,0.0008234332466426131,86294.0115199507,0.0035119141815455786
640.8000000000001,0.0008089282591011371,85777.79775120057,0.0034288510356529182
641.0,0.000794934424555381,85264.67199106034,0.003348832448508586
641.2,0.0007814325003778682,84754.61576698873,0.003271730419259658
641.4000000000001,0.000768404076423514,84247.61071688075,0.0031974229053971896
641.6,0.0007558316332002013,83743.63858854766,0.003125793575344165
641.8000000000001,0.0007436984034109593,83242.6812389125,0.0030567317786529802
642.0,0.000731988419681306,82744.72063349573,0.002990132222756694
642.2,0.0007206864033335405,82249.73884565193,0.002925894285331652
642.4000000000001,0.0007097777790079647,81757.71805599733,0.0028639223264383708
642.6,0.0006992486264080965,81268.6405517467,0.002804125262195692
642.8000000000001,0.0006890856314087896,80782.48872604992,0.002746416061510459
643.0,0.0006792760980081618,80299.24507742119,0.002690712064150787
643.2,0.0006698078643457244,79818.89220901678,0.002636934210424722
643.4000000000001,0.0006606693353323142,79341.41282812323,0.0025850072464985423
643.6,0.0006518493980001637,78866.78974540437,0.0025348592489415523
643.8000000000001,0.0006433374540781073,78395.00587442383,0.002486421713535485
644.0,0.0006351233442422861,77926.04423088898,0.0024396290812888238
644.2,0.0006271973699171811,77459.88793215486,0.0023944188221564737
644.4000000000001,0.000619550248095585,76996.52019654897,0.002350731124335154
644.6,0.0006121730956411762,76535.92434278352,0.0023085089478033245
644.8000000000001,0.0006050574217158728,76078.08378938305,0.0022676980556465467
645.0,0.0005981950901765736,75622.98205402239,0.0022282463764490396
645.2,0.0005915783328699983,75170.60275302683,0.002190104019392206
645.4000000000001,0.0005851996982917262,74720.92960066821,0.002153223342407324
645.6,0.000579052074187061,74273.94640870659,0.002117558887780412
645.8000000000001,0.0005731286382567321,73829.6370856755,0.0020830669554680837
646.0,0.0005674228738098441,73387.98563642241,0.0020497059975408197
646.2,0.0005619285365745929,72948.97616144165,0.002017436171714597
646.4000000000001,0.0005566396534333347,72512.59285635328,0.001986219346996747
646.6,0.0005515505094349741,72078.82001132758,0.001956019042554491
646.8000000000001,0.0005466556364049662,71647.64201051799,0.0019268003387510409
647.0,0.0005419498162765125,71219.04333156905,0.0018985298043472205
647.2,0.0005374280291667786,70793.00854483437,0.001871175341872814
647.4000000000001,0.0005330854642641432,70369.52231292504,0.0018447061393147516
647.6,0.0005289175691202792,69948.56939048207,0.0018190929312497887
647.8000000000001,0.0005249199854981074,69530.13462331527,0.0017943076464274977
648.0,0.0005210884697957762,69114.20294745553,0.0017703229747364462
648.2,0.0005174189675306302,68700.75938906636,0.0017471127393989755
648.4000000000001,0.000513907728826799,68289.78906465274,0.0017246526576648548
648.6,0.0005105510858817633,67881.27717922327,0.0017029189262048644
648.8000000000001,0.0005073454790188251,67475.20902594802,0.0016818883841260332
649.0,0.000504287518996891,67071.56998603579,0.0016615389060897284
649.2,0.000501374123386918,66670.34552921125,0.0016418501578394622
649.4000000000001,0.0004986021990859999,66271.52121103833,0.0016228017656176234
649.6,0.0004959688111859157,65875.08267359446,0.0016043742768688436
649.8000000000001,0.0004934711669448984,65481.01564487674,0.0015865490472921208
650.0,0.0004911067058354234,65089.30593909966,0.0015693084220033768
650.2,0.0004888728734982994,64699.93945431356,0.0015526350874082195
650.4000000000001,0.0004867672739064574,64312.9021732069,0.0015365124567532096
650.6,0.000484787631101155,63928.18016235671,0.0015209246891170606
650.8000000000001,0.00048293181215262047,63545.75957216199,0.0015058573994144483
651.0,0.00048119775122768346,63165.62663518673,0.0014912957530135778
651.2,0.0004795834987893265,62787.76766651733,0.0014772258696703108
651.4000000000001,0.0004780872148131356,62412.16906322509,0.0014636344189488137
651.6,0.0004767071764209367,62038.8173040646,0.0014505085826506086
651.8000000000001,0.00047544172005167275,61667.69894806946,0.0014378360625819985
652.0,0.0004742892826008175,61298.80063481139,0.0014256050197774585
652.2,0.0004732484117985929,60932.10908404656,0.0014138040832321452
652.4000000000001,0.00047231775309485496,60567.61109509393,0.0014024223110203986
652.6,0.000471495998641142,60205.293545716595,0.0013914491098973559
652.8000000000001,0.0004707819346897268,59845.14339229859,0.0013808742627018163
653.0,0.0004701744575787764,59487.14766965401,0.0013706883013108802
653.2,0.00046967253361557395,59131.29349000266,0.0013608820309486173
653.4000000000001,0.0004692751859535226,58777.568042334475,0.0013514463836844979
653.6,0.00046898152119125193,58425.958592355186,0.0013423727563437848
653.8000000000001,0.0004687907440084834,58076.45248245935,0.0013336531223661807
654.0,0.00046870211240609104,57729.037130321965,0.0013252796232325358
654.2,0.00046871495251436617,57383.70002880186,0.001317244711509904
654.4000000000001,0.00046882866180913036,57040.42874558769,0.001309541186549959
654.6,0.00046904272541445943,56699.210923365594,0.0013021620750002152
654.8000000000001,0.0004693566728943558,56360.0342780126,0.001295100753476139
655.0,0.00046977010425303995,56022.88659903973,0.0012883508420662552
655.2,0.00047028268434793973,55687.75574900479,0.0012819062197747101
655.4000000000001,0.00047089416027674817,55354.6296636209,0.0012757611133092177
655.6,0.00047160431725099683,55023.49635003862,0.0012699098612847833
655.8000000000001,0.0004724130085361706,54694.34388732987,0.001264347065421431
656.0,0.0004733201516166681,54367.1604259501,0.001259067588552891
656.2,0.0004743257399623191,54041.934187643055,0.0012540666668711827
656.4000000000001,0.0004754298032120821,53718.65346396595,0.0012493395337702827
656.6,0.0004766324369948817,53397.306616675894,0.0012448817030341357
656.8000000000001,0.000477933801677175,53077.882077316,0.0012406889249523148
657.0,0.0004793341236461375,52760.368346847674,0.0012367571895799667
657.2,0.00048083367121918967,52444.75399450783,0.0012330825958243796
657.4000000000001,0.00048243277546751624,52131.02765803824,0.0012296614580322674
657.6,0.0004841318319686987,51819.17804341386,0.0012264902898995748
657.8000000000001,0.00048593129405480437,51509.19392417195,0.0012235657808674875
658.0,0.00048783166387265204,51201.06414065293,0.001220884766608457
658.2,0.0004898335032810415,50894.777600038935,0.001218444253097951
658.4000000000001,0.0004919374397597226,50590.32327623823,0.0012162414458648848
658.6,0.0004941441529619487,50287.6902088835,0.0012142736838249577
658.8000000000001,0.0004964543760764225,49986.86750299479,0.0012125384410438358
659.0,0.0004988689006971503,49687.84432880104,0.0012110333445909478
659.2,0.0005013885880511056,49390.609921805335,0.0012097562222965136
659.4000000000001,0.0005040143455618414,49095.1535814057,0.0012087049895023942
659.6,0.0005067471395911851,48801.46467103023,0.00120787770373228
659.8000000000001,0.00050958799536189,48509.53261773456,0.0012072725595668153
660.0,0.0005125380111193442,48219.34691237372,0.0012068879395850424
660.2,0.0005155983278806089,47930.89710798259,0.0012067222899937746
660.4000000000001,0.0005187701513243613,47644.172820260625,0.0012067742028788978
660.6,0.0005220547485909527,47359.163727050414,0.0012070423986682468
660.8000000000001,0.0005254534581913895,47075.85956836493,0.0012075257591211334
661.0,0.0005289676668288306,46794.25014499035,0.0012082232352751412
661.2,0.0005325988276847034,46514.32531887537,0.0012091339120942062
661.4000000000001,0.0005363484597673389,46236.075012711226,0.0012102569980841796
661.6,0.0005402181525678975,45959.48920974444,0.001211591834241646
661.8000000000001,0.0005442095499401255,45684.55795264444,0.0012131378449332533
662.0,0.000548324364740166,45411.27134376799,0.001214894574749453
662.2,0.0005525643812188043,45139.619544858666,0.0012168616866370886
662.4000000000001,0.0005569314542559819,44869.5927766137,0.0012190389567906781
662.6,0.0005614274994487727,44601.18131785428,0.0012214262513613927
662.8000000000001,0.0005660545050068126,44334.37550564462,0.0012240235465169156
663.0,0.0005708145376672985,44069.16573512035,0.0012268309391729603
663.2,0.0005757097349476323,43805.54245878415,0.0012298486253853678
663.4000000000001,0.0005807423027858709,43543.496186013996,0.0012330768911065948
663.6,0.0005859145242077282,43283.01748301486,0.001236516128247112
663.8000000000001,0.0005912287692923959,43024.096972791274,0.001240166854275907
664.0,0.0005966874786853397,42766.72533413637,0.0012440296697112901
664.2,0.0006022931712344866,42510.89330152507,0.0012481052721373715
664.4000000000001,0.0006080484479722719,42256.59166486879,0.001252394461658137
664.6,0.0006139560069283469,42003.81126964728,0.0012568981613926302
664.8000000000001,0.0006200186161726628,41752.54301556144,0.0012616173695281477
665.0,0.0006262391338240503,41502.7778568511,0.0012665531895858085
665.2,0.0006326205071772657,41254.50680187083,0.0012717068252940044
665.4000000000001,0.0006391657875587047,41007.72091318764,0.001277079595432099
665.6,0.0006458781022943881,40762.41130627568,0.0012826728986987754
665.8000000000001,0.0006527606780990922,40518.569149895484,0.0012884882387265162
666.0,0.0006598168407512951,40276.18566568418,0.0012945272213498733
666.2,0.0006670500260321281,40035.25212809743,0.0013007915650350673
666.4000000000001,0.0006744637554016681,39795.759863309475,0.0013072830701481276
666.6,0.0006820616586556631,39557.70024950038,0.001314003643062429
666.8000000000001,0.0006898474768842099,39321.064716540895,0.0013209552972849707
667.0,0.0006978250670471608,39085.84474573704,0.0013281401564628219
667.2,0.0007059983836246193,38852.03186897215,0.0013355604305872568
667.4000000000001,0.0007143714994565241,38619.61766887902,0.0013432184380152157
667.6,0.0007229486131480301,38388.5937786318,0.001351116609912244
667.8000000000001,0.00073173404453695,38158.951881469315,0.001359257483832459
668.0,0.0007407322255710829,37930.68371010979,0.0013676436927637437
668.2,0.0007499477176374782,37703.78104679108,0.0013762779803059586
668.4000000000001,0.0007593852250029459,37478.2357231778,0.0013851632090852023
668.6,0.0007690495776753672,37254.03961963857,0.0013943023455978293
668.8000000000001,0.0007789457355833404,37031.184664970235,0.0014036984620833851
669.0,0.0007890788002921549,36809.66283628106,0.0014133547444175026
669.2,0.0007994540366036047,36589.4661590289,0.001423274505971414
669.4000000000001,0.000810076838076596,36370.5867060225,0.0014334611618436468
669.6,0.0008209527499653572,36153.01659749278,0.001443918243974623
669.8000000000001,0.0008320874730779526,35936.74800080705,0.0014546494026598635
670.0,0.0008434868934872927,35721.77313060175,0.0014656584256682122
670.2,0.0008551570300315071,35508.084247575134,0.001476949201252136
670.4000000000001,0.0008671040778019435,35295.673658849075,0.0014885257467314931
670.6,0.0008793344060093907,35084.53371757792,0.0015003922057543891
670.8000000000001,0.0008918545839530884,34874.65682297977,0.001512552864053264
671.0,0.0009046713320929325,34666.03541929115,0.001525012116919062
671.2,0.0009177915661244625,34458.661996059665,0.0015377744966292425
671.4000000000001,0.0009312223998866123,34252.52908782724,0.001550844672805828
