time,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9000000000000004,4.0,4.1000000000000005,4.2,4.3,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9,5.0,5.1000000000000005,5.2,5.300000000000001,5.4,5.5,5.6000000000000005,5.7,5.800000000000001,5.9,6.0,6.1000000000000005,6.2,6.300000000000001,6.4,6.5,6.6000000000000005,6.7,6.800000000000001,6.9,7.0,7.1000000000000005,7.2,7.300000000000001,7.4,7.5,7.6000000000000005,7.7,7.800000000000001,7.9,8.0,8.1,8.200000000000001,8.3,8.4,8.5,8.6,8.700000000000001,8.8,8.9,9.0,9.1,9.200000000000001,9.3,9.4,9.5,9.600000000000001,9.700000000000001,9.8,9.9,10.0
Trim,0.084410675,0.0883845626086337,0.09234010976643994,0.09575570938381105,0.09743617609869297,0.09475123582078908,0.08379089428773398,0.06453313781935004,0.04428057918430431,0.028325055028160337,0.017265704020956542,0.010212816889652141,0.006027784464136621,0.003693800824355407,0.0024509902122240674,0.0018016637968289928,0.001453815818447823,0.0012517484080080952,0.0011189969250068154,0.0010204687484816142,0.0009406571218291238,0.0008726822897577482,0.0008132464191552611,0.0007605207872499115,0.0007133268403575617,0.0006708019562913795,0.0006322763018467101,0.0005972048892936647,0.0005651568642332372,0.0005357510595557212,0.0005086769895252486,0.00048367622805616276,0.0004605229535624884,0.0004390244138682193,0.00041901557671566086,0.0004003504802986015,0.0003829022596468252,0.0003665601260923546,0.0003512266088616537,0.00033681501976066166,0.0003232487813704747,0.000310458912262414,0.000298384819487773,0.0002869713113224216,0.00027616925696908364,0.00026593420468872875,0.00025622605792217484,0.00024700847199005035,0.0002382485227139332,0.00022991624900683212,0.00022198440287028305,0.00021442812574558407,0.00020722473308116163,0.0002003534880652609,0.00019379542417437444,0.00018753317594374054,0.00018155084645483845,0.00017583386589440343,0.00017036889590141567,0.00016514369615443857,0.00016014703999946118,0.00015536856405684338,0.00015079867091430827,0.0001464283909669583,0.00014224930914849486,0.00013825359010407096,0.0001344338162542353,0.0001307832796392672,0.00012729561032044886,0.0001239651127277743,0.00012078616154819446,0.00011775459993187845,0.0001148650644761527,0.00011211368987283345,0.00010949653608449065,0.00010700976735216498,0.00010464976317338909,0.00010241302125129662,0.00010029599537241035,9.829516375458134e-05,9.640692275239285e-05,9.462755866975118e-05,9.295317507072741e-05,9.137976165564759e-05,8.99031469199606e-05,8.851900766711066e-05,8.722256997993045e-05,8.600962684038243e-05,8.487507763862229e-05,8.381427581634025e-05,8.282276720334033e-05,8.189563817048731e-05,8.102836103510825e-05,8.021679208652295e-05,7.945666573306804e-05,7.874412301620339e-05,7.807550954516137e-05,7.744745635492724e-05,7.6856867436531e-05,7.630088614135082e-05,7.577700791533658e-05
Clb,0.18453673,0.15227631271783618,0.12059324148171224,0.08844496556829098,0.05661974970546104,0.02848108949243539,0.009648762543975366,0.0022880231968983034,0.0007939706177299787,0.0004927806974114549,0.000370304985059746,0.00030351663160877763,0.0002632579700774862,0.00023688743258269316,0.00021802612433358747,0.0002033533555325094,0.00019114569141461015,0.00018052144631056853,0.0001710247949684321,0.00016240792751529796,0.0001545211570155703,0.0001472622799521676,0.0001405511182416367,0.00013432717495033748,0.00012853715141305724,0.00012313637544681658,0.00011808604868638531,0.00011335255755638372,0.00010890708759696037,0.00010472323621792561,0.00010077874555581778,9.705355335910248e-05,9.35297350013203e-05,9.01914696389276e-05,8.702451929423471e-05,8.401605748564023e-05,8.11546206438092e-05,7.842979765485081e-05,7.58321887978364e-05,7.335340093244931e-05,7.098534719521697e-05,6.872158365648638e-05,6.655496210043408e-05,6.448007083622648e-05,6.249135243078265e-05,6.058390820058502e-05,5.8753173560037454e-05,5.699499903581945e-05,5.5305524463006396e-05,5.368122798010476e-05,5.211883893328432e-05,5.0615352356608045e-05,4.91679877654675e-05,4.777418138268634e-05,4.6431563444980265e-05,4.513794860170824e-05,4.389131442276862e-05,4.2689802193887954e-05,4.1531687716798195e-05,4.041539383728107e-05,3.933945350471679e-05,3.8302529804189113e-05,3.730337571002411e-05,3.634084690122075e-05,3.541389515205884e-05,3.4521506156164e-05,3.366285967315521e-05,3.283702996612655e-05,3.204334800058249e-05,3.12810285963259e-05,3.0549733749442026e-05,2.9848121432250295e-05,2.9176458857763312e-05,2.8533857544733814e-05,2.7919777878395393e-05,2.7333782683683104e-05,2.6775357709520564e-05,2.6243937432462252e-05,2.5739001381846557e-05,2.525994189225106e-05,2.4806112818999906e-05,2.437680975804913e-05,2.3971300930299646e-05,2.358873641451274e-05,2.3228192282920165e-05,2.2888668455313497e-05,2.256940826834296e-05,2.226892644124627e-05,2.1986521443828193e-05,2.172098975495329e-05,2.147095444039256e-05,2.123558435860388e-05,2.1013815013418106e-05,2.080440455436205e-05,2.0606483902998644e-05,2.04190674508892e-05,2.0241283725585952e-05,2.007230903065789e-05,1.9911383149963216e-05,1.975783879792074e-05,1.961098407576803e-05
Sic,0.0035491784,0.004432381906801954,0.005948973201779958,0.008700141282862948,0.013982208798074628,0.024478296152420025,0.043989577694166684,0.07221565763226055,0.10153396716720185,0.12652847212242516,0.14657785190838052,0.16256805701155083,0.17563693808371336,0.18680154391049056,0.19682236503414036,0.20619778416287454,0.2152204602896095,0.2240466747908467,0.23275341583101106,0.24137625767444157,0.24993116257570117,0.2584254489428408,0.2668628415683685,0.27524558721872766,0.2835752731519489,0.29185316300053776,0.30008031845680344,0.3082576748506791,0.31638602990273423,0.32446613681496644,0.3324986705464839,0.34048424248268,0.3484234250414031,0.35631675043116046,0.364164715489434,0.3719677912398214,0.3797264228180287,0.3874410324908042,0.3951120225242021,0.4027397778913414,0.4103246670620925,0.41786704465381774,0.42536725073220294,0.4328256139345765,0.44024245091223113,0.4476180678293607,0.45495276080015923,0.4622468165980291,0.46950051309149443,0.476714119809294,0.4838878982899041,0.49102210250645695,0.4981169791795674,0.5051727680992458,0.5121897023961686,0.5191680088027405,0.5261079078751459,0.533009614222671,0.539873336689017,0.5466992785698953,0.5534876377794086,0.5602386070814636,0.566952374266105,0.5736291223661262,0.5802690298070494,0.5868722704568784,0.5934390138630228,0.5999694250300619,0.6064636648651385,0.6129218899077687,0.6193442530074357,0.6257309019818184,0.6320819823813132,0.6383976348269849,0.6446779966668134,0.6509232018619002,0.6571333809419662,0.6633086611749763,0.6694491667995305,0.6755550190281535,0.6816263362274839,0.687663234019397,0.6936658254340664,0.6996342209137979,0.7055685284303037,0.7114688535527,0.7173352998223943,0.7231679677959388,0.7289669565832393,0.7347323625524886,0.7404642796534606,0.746162800128386,0.7518280137113315,0.7574600076753059,0.7630588673815395,0.7686246757874419,0.7741575136875715,0.7796574596652724,0.7851245901353614,0.7905589794085442,0.795960699603523
PTrim,1.402314e-05,2.2193353631683123e-05,3.0998291483512095e-05,4.0179605399028606e-05,4.894329201516174e-05,5.523571531164807e-05,5.532155854499242e-05,4.727845145174191e-05,3.5340153586999215e-05,2.4132407942190975e-05,1.5284255390646925e-05,9.021991808249563e-06,4.990047138040934e-06,2.610108455558958e-06,1.3136034225076255e-06,6.566340461547374e-07,3.4318220432319715e-07,1.9924419141945676e-07,1.3298313713446602e-07,1.0040998271886294e-07,8.210231285475402e-08,7.0058551399602e-08,6.109563769353754e-08,5.39263614675426e-08,4.797880247520269e-08,4.294830526105962e-08,3.8642932496350794e-08,3.492494183675484e-08,3.169399805366747e-08,2.8866659637467176e-08,2.6378334030562127e-08,2.4178211535518275e-08,2.2223774497835216e-08,2.0480294853946344e-08,1.891937559808171e-08,1.7516694716036472e-08,1.6251939786903854e-08,1.5108049362390567e-08,1.4070580043119477e-08,1.3127099130369469e-08,1.2266925427620394e-08,1.1480830591251294e-08,1.0760850351978238e-08,1.010003680107947e-08,9.49233941879598e-09,8.932445163093132e-09,8.415686729767001e-09,7.937944896286358e-09,7.49558039263008e-09,7.085362405334116e-09,6.704420530538692e-09,6.350194715329945e-09,6.020398787270445e-09,5.712985764076119e-09,5.426119318563343e-09,5.158148978277486e-09,4.907588963043393e-09,4.673099347316354e-09,4.453470265053527e-09,4.247606697753695e-09,4.05451638055708e-09,3.873296007940084e-09,3.7031214198532164e-09,3.5432355822048867e-09,3.392942375076111e-09,3.2516005462533222e-09,3.118619297911264e-09,2.9934593132744715e-09,2.8756212586009405e-09,2.764653642789474e-09,2.6601382227946522e-09,2.561695459050086e-09,2.4689714334996795e-09,2.381644227151514e-09,2.2994142924000723e-09,2.22200430433817e-09,2.1491553484020713e-09,2.0806248352940295e-09,2.01618360968353e-09,1.9556150421269284e-09,1.898712637166231e-09,1.8452784446745866e-09,1.795119497612779e-09,1.748052034345187e-09,1.7038984823949093e-09,1.6624877887816854e-09,1.6236352247386673e-09,1.5872027537724034e-09,1.5530079540207624e-09,1.5209058787459929e-09,1.4907658698516615e-09,1.4624301683706575e-09,1.4357778545612016e-09,1.410681880054902e-09,1.38702980646419e-09,1.364714649322171e-09,1.3436384021541068e-09,1.3237108682173268e-09,1.3048497102876482e-09,1.2869802620754836e-09,1.2700340400646903e-09
PClb,3.0203049e-05,3.768260721331364e-05,3.978512459039578e-05,3.628412743425991e-05,2.7552687125734268e-05,1.576774857669352e-05,5.696848279320919e-06,1.1908573349061234e-06,2.714122112054054e-07,1.197647871477197e-07,6.431614981329837e-08,3.514235852079642e-08,1.923903097160238e-08,1.074801151520388e-08,6.362570954245781e-09,4.1565315579147784e-09,3.0440605603548265e-09,2.452478200194231e-09,2.100387034118027e-09,1.859773226626937e-09,1.675109035663947e-09,1.5229082240205935e-09,1.392173965521112e-09,1.2780842793119646e-09,1.177391502317382e-09,1.087893310816514e-09,1.0079115822422212e-09,9.360972131348322e-10,8.713707461510926e-10,8.12790542163225e-10,7.596021599289689e-10,7.111611478250694e-10,6.66912191251614e-10,6.263869494262939e-10,5.891801504754218e-10,5.549378733280251e-10,5.233566485346578e-10,4.941684208441331e-10,4.671391678323749e-10,4.420719097599838e-10,4.18763316353535e-10,3.9709137504987444e-10,3.7687046809635713e-10,3.580011966875895e-10,3.403605242775554e-10,3.238495247384485e-10,3.083752165369098e-10,2.9385710403994346e-10,2.802200277002008e-10,2.673980158033467e-10,2.5533010679063627e-10,2.439617427788126e-10,2.332429408449932e-10,2.231284444503184e-10,2.135769045508835e-10,2.0455073756972932e-10,1.9601539755254826e-10,1.8793957297042626e-10,1.8029418252290285e-10,1.7305309630018422e-10,1.6619165929376074e-10,1.5968800553860387e-10,1.535210867487498e-10,1.4767223764349056e-10,1.4212366181381007e-10,1.3685898449330424e-10,1.3186410099593509e-10,1.2712295004469226e-10,1.2262575162395914e-10,1.183575879945394e-10,1.1430921735499461e-10,1.1046790882631478e-10,1.0682690287093766e-10,1.033756002996126e-10,1.0010593988437337e-10,9.700955816916381e-11,9.407884462596246e-11,9.130635447283374e-11,8.868540822041992e-11,8.620889501365264e-11,8.386980009548419e-11,8.166123000314603e-11,7.95785057598907e-11,7.761405175907137e-11,7.575981607767989e-11,7.400658413536511e-11,7.236376994052794e-11,7.079959923729545e-11,6.933232828471357e-11,6.794897649386552e-11,6.662900901543528e-11,6.538633979337008e-11,6.420593343498846e-11,6.308708478626704e-11,6.202297716710049e-11,6.100991786244926e-11,6.004382887533451e-11,5.912124542313557e-11,5.82389398069227e-11,5.739366508128875e-11,5.6583403139370375e-11
SBF,0.12405464,0.08179198275689484,0.05098416491071323,0.033367952638460034,0.027306007573092907,0.02759889219896192,0.030224359052172342,0.03302659843831514,0.035102477996614874,0.03648065234410069,0.03740129991741595,0.038033978608046616,0.03848273475687483,0.03881248370026436,0.03906458058551874,0.03926575823788804,0.03943345347702116,0.03957909958497222,0.03971022512255789,0.03983179483269665,0.03994709644302124,0.04005831016266291,0.04016688802634594,0.04027380129028804,0.040379700234823734,0.040485024604642976,0.040590072434836644,0.04069505004873529,0.04080009433081713,0.04090530611576849,0.04101075639756253,0.041116494991291844,0.04122255905736643,0.041328976353895604,0.041435767628137936,0.041542950149376374,0.041650538158579754,0.04175854348115549,0.04186697620735077,0.041975845273135616,0.042085158749306635,0.04219492403803321,0.04230514799964608,0.04241583709118882,0.04252699745022663,0.042638634941612644,0.042750755214229746,0.042863363736981554,0.04297646582325564,0.043090066660549375,0.04320417132329436,0.0433187847935611,0.0434339119718756,0.043549557687445346,0.04366572670970186,0.043782423756119876,0.04389965349908533,0.04401742057302632,0.04413572957937663,0.044254585092508104,0.04437399166346215,0.044493953825731326,0.044614476097681245,0.04473556298890125,0.04485721900232575,0.04497944863825284,0.045102256398634306,0.04522564678586709,0.04534962431229107,0.045474193492605786,0.04559935885647384,0.04572512493971186,0.04585149632079809,0.045978477559125694,0.04610607326185141,0.046234288063382575,0.04636312662776437,0.04649259365873349,0.046622693905613966,0.04675343216640767,0.046884813295020984,0.04701684220758518,0.04714952388772387,0.04728286339124762,0.047416865848433444,0.04755153647562454,0.04768688056442415,0.047822903488971474,0.04795961071128665,0.04809700776125882,0.048235100253195974,0.048373893879352425,0.04851339438599722,0.048653607582496705,0.04879453933954477,0.04893619557924581,0.0490785822673766,0.049221705411197116,0.04936557105685513,0.049510185286187176,0.04965555421603059
IE,0.52220768,0.5199312509028086,0.5173434788284649,0.5144436805291093,0.5112294523479772,0.5077180886216899,0.5039726424145056,0.5001014177714536,0.496193126874218,0.492278475109582,0.4883625842752417,0.4844464345612174,0.48053041577514916,0.47661472871325705,0.4726994852271484,0.468784751546165,0.46487057027098433,0.4609569719502417,0.4570439811111399,0.45313161923158163,0.44921990619892527,0.44530886098644,0.4413985020135472,0.4374888473567578,0.43357991483571595,0.4296717221625647,0.42576428695171054,0.4218576271369967,0.41795176000127043,0.4140467035578023,0.41014247600255255,0.4062390955583892,0.40233658074620143,0.39843495038883653,0.3945342236563886,0.39063442006863597,0.3867355595357991,0.3828376623973681,0.37894074945288453,0.3750448419905043,0.37114996181513654,0.3672561312834927,0.36336337333596713,0.359471711525277,0.3555811700507919,0.3516917737921882,0.3478035483453096,0.34391652005705037,0.3400307160627435,0.3361461643255548,0.33226289367678985,0.3283809338583081,0.32450031556686915,0.3206210705006537,0.31674323140825056,0.312866832139896,0.3089919077016421,0.30511849431242216,0.30124662946428443,0.2973763519860029,0.29350770211043736,0.2896407215457175,0.2857754535508646,0.2819119430156993,0.2780502365460592,0.27419038255405576,0.2703324313541656,0.2664764352658333,0.2626224487222026,0.2587705283871459,0.25492073327879805,0.2510731249033072,0.24722776739509003,0.24338472767095443,0.23954407559185123,0.2357058841382394,0.23187022959473197,0.22803719175698575,0.224206854143637,0.22037930423136576,0.2165546337060831,0.21273293873013485,0.2089143202538518,0.20509888432766207,0.20128674242902772,0.1974780118478672,0.19367281609996456,0.18987128536461345,0.18607355696436964,0.1822797758937715,0.17849009539535432,0.17470467758676383,0.17092369417416692,0.16714732718455014,0.16337576976251164,0.15960922711294753,0.15584791753297764,0.15209207353831983,0.14834194308258375,0.14459779096341088,0.1408599002159002
Cdc20a,1.4384692,1.45110281370171,1.4633672831370863,1.475235284913697,1.4866794856525531,1.4976733697189129,1.5081944952957427,1.5182294464893447,1.527775386331508,1.5368353400743346,1.5454137730070987,1.553515335181227,1.5611446855433195,1.5683064583520976,1.5750052498413667,1.5812456115559415,1.5870320471215607,1.5923690086298328,1.5972608984972396,1.6017120652647723,1.6057268054980922,1.6093093604516755,1.6124639167506547,1.6151946099578465,1.6175055107420004,1.6194006359262718,1.6208839306110112,1.621959342134517,1.6226305939385566,1.6229014724229691,1.622775692450864,1.6222568519635816,1.6213484780713292,1.6200540121151483,1.6183767953067723,1.616320068033228,1.6138869582049307,1.6110804668701568,1.6079034525870786,1.604358613097979,1.6004484638449077,1.596175307281425,1.5915411981832106,1.5865479000883957,1.5811968297286252,1.5754889878049572,1.5694248668568418,1.5630043380197085,1.5562265032033349,1.5490895010645738,1.541590256924628,1.533724156722255,1.525484629320749,1.5168626179909526,1.5078459345621646,1.4984185727783828,1.488560138596568,1.4782458725114773,1.4674482487139187,1.4561417835932733,1.444312655250287,1.4319723399361637,1.4191683097601555,1.4059811999576808,1.392505134858699,1.378825867144287,1.3650074598828188,1.3510904764683493,1.3370963998536318,1.3230330875844925,1.3088995293886234,1.2946892592785382,1.280392655979962,1.2659985602154078,1.2514953187964684,1.236871478341482,1.2221162191306343,1.2072196351720355,1.192172863601831,1.176968133959435,1.1615987586591827,1.146059080309402,1.1303443941722164,1.114450861860156,1.0983754242475632,1.0821157124419294,1.0656699638515705,1.0490369467514977,1.032215892199656,1.0152064330085868,0.9980085504700942,0.9806225285119398,0.9630489122204613,0.945288474166709,0.9273421872532503,0.9092111979801312,0.8908968036586696,0.8724004343819544,0.8537236385445921,0.834868069676005,0.8158354770582438
Cdc20,1.1722378,1.1368458940578414,1.1005808103123793,1.0641516326997398,1.0280481208204248,0.992543873455637,0.9577428083192804,0.9236688848556126,0.8903231589801615,0.8577002310137175,0.8257932793683883,0.7945953211217801,0.7640993876705714,0.7342985580739715,0.7051859721739946,0.676754837029153,0.648998429753234,0.6219101017030816,0.5954832748736982,0.569711447505677,0.5445881906378851,0.520107152460568,0.49626205661750966,0.4730466960768393,0.4504549530333389,0.4284807813276826,0.40711823226547134,0.3863613414244949,0.3662044693862185,0.34664186589368906,0.3276678712109486,0.3092769827641591,0.291463782652351,0.274222956731741,0.25754931089950117,0.24143776982257142,0.22588338864587326,0.2108813674736917,0.19642706689577563,0.18251602603970477,0.16914398386876558,0.15630690969065997,0.14400103768860903,0.13222291031193348,0.12096943367194116,0.11023794660118204,0.10002631261158691,0.09033303297767435,0.08115739439659302,0.07249966285028822,0.06436133353134121,0.05674545673054336,0.04965705537387212,0.04310365338489222,0.037095921380363404,0.03164836316220363,0.026779885269064874,0.022513774502709888,0.018876098622492905,0.015890897697038966,0.013570564447085123,0.011902207663476876,0.010836954358078826,0.010292782355558893,0.010174194186342692,0.010394077692698256,0.010887023856615876,0.011611136726824766,0.012543614052523638,0.01367529211708034,0.015005888018597195,0.01654058743748489,0.01828774407994505,0.020257262268962503,0.022459552724522425,0.024904838722264767,0.027602722117470665,0.03056190315351838,0.033790050944175073,0.03729375407829653,0.0410785300299644,0.04514887772463888,0.04950835495549009,0.05415966457513737,0.059104741479094454,0.06434484151638055,0.0698806253077238,0.07571223357194627,0.08183935510154838,0.08826128768198982,0.09497699125968369,0.10198513368037433,0.10928413205817294,0.11687218634859538,0.12474730640452873,0.13290733860441853,0.14134998853431574,0.1500728389171729,0.15907336399680544,0.16834894260411756,0.17789686745206834
